x	y	lnx	lny
210	0.2	5.351858133	0.182321557
211	0	5.356586275	0
212	0.1	5.361292166	0.09531018
213	0	5.365976015	0
214	0	5.370638028	0
215	0	5.375278408	0
216	0	5.379897354	0
217	0	5.384495063	0
218	0.1	5.38907173	0.09531018
219	0	5.393627546	0
220	0	5.398162702	0
221	0	5.402677382	0
222	0	5.407171771	0
223	0.1	5.411646052	0.09531018
224	0	5.416100402	0
225	0	5.420534999	0
226	0.1	5.424950017	0.09531018
227	0.1	5.429345629	0.09531018
228	0	5.433722004	0
229	0.1	5.438079309	0.09531018
230	0	5.442417711	0
231	0.1	5.446737372	0.09531018
232	0	5.451038454	0
233	0	5.455321115	0
234	0.1	5.459585514	0.09531018
